id,male,age,marital,education,balance,housing,treatment,donation
33085,0,33,married,tertiary,16992,yes,0,195.2
33086,1,26,single,secondary,2572,yes,1,222.1
33087,1,31,single,tertiary,64,no,1,249.7
33088,0,33,married,tertiary,273,yes,1,237.6
33089,0,54,single,tertiary,26306,no,1,302.3
33090,1,56,married,primary,420,yes,0,308.1
33091,0,31,married,primary,99,no,0,167.7
33092,0,39,married,primary,52,no,1,249.2
33093,0,46,married,secondary,668,no,1,265.9
33094,1,49,single,primary,1499,yes,1,300.2
33095,1,31,single,tertiary,874,yes,1,231.4
33096,0,55,single,primary,217,no,1,297.5
33097,0,36,married,tertiary,1133,yes,1,255
33098,1,58,married,secondary,590,no,1,322.1
33099,1,33,single,secondary,4404,no,1,266.8
33100,0,51,married,primary,5050,no,1,283.2
33101,1,23,single,secondary,9216,yes,1,183.9
33102,1,53,married,tertiary,6072,yes,1,303.3
33103,0,39,divorced,secondary,6,no,1,237.2
33104,0,31,married,primary,1317,no,0,177.1
33105,0,31,single,secondary,864,yes,0,208.3
33106,0,33,married,secondary,6699,no,0,177.2
33107,0,35,married,tertiary,93,yes,0,185.5
33108,0,57,single,secondary,1044,yes,1,336.8
33109,1,39,single,unknown,75,yes,1,256.1
33110,0,34,divorced,secondary,0,yes,0,209.6
33111,1,36,married,tertiary,167,yes,0,218.6
33112,1,47,married,primary,556,yes,1,313.1
33113,1,37,married,tertiary,0,yes,1,278.7
33114,0,45,married,secondary,204,yes,0,233.2
33115,0,57,married,secondary,14093,no,1,297
33116,1,25,single,secondary,1847,no,1,243.2
33117,0,31,married,secondary,625,yes,0,144.9
33118,1,27,married,secondary,362,yes,0,184.3
33119,1,34,married,tertiary,5498,no,1,251
33120,0,52,married,tertiary,3163,no,0,281.1
33121,0,50,single,tertiary,-470,yes,0,256.7
33122,1,53,married,secondary,459,yes,1,324.8
33123,1,65,single,primary,71188,yes,0,321.7
33124,1,53,single,unknown,1623,yes,0,302.8
33125,1,33,divorced,secondary,1268,yes,1,240.9
33126,1,40,divorced,tertiary,26,yes,1,272.2
33127,1,34,married,secondary,1499,yes,1,290.2
33128,0,54,single,tertiary,0,no,0,278.3
33129,0,34,married,secondary,0,yes,0,188.8
33130,0,38,single,tertiary,744,no,1,239.8
33131,1,52,married,secondary,118,no,0,244.8
33132,1,50,divorced,primary,717,no,1,331.3
33133,1,56,divorced,tertiary,2959,yes,0,283.4
33134,1,61,divorced,tertiary,2917,yes,1,361.1
33135,1,35,divorced,secondary,275,no,0,195.1
33136,0,37,divorced,secondary,532,yes,0,171.9
33137,1,42,single,unknown,415,yes,1,281.2
33138,1,45,married,tertiary,16,yes,1,321.2
33139,0,41,married,tertiary,13,no,1,271.1
33140,1,41,married,secondary,171,yes,0,280.3
33141,0,52,married,secondary,289,yes,0,280.1
33142,1,50,married,secondary,961,yes,1,320.9
33143,0,35,married,tertiary,20,yes,0,214.7
33144,0,61,married,secondary,313,yes,1,293.1
33145,1,37,divorced,secondary,79,no,1,281.5
33146,1,46,divorced,tertiary,6269,yes,0,284.4
33147,1,48,married,secondary,841,no,1,356.2
33148,0,38,married,secondary,46,yes,1,226.7
33149,0,40,single,tertiary,1646,yes,0,227.4
33150,1,52,divorced,primary,518,no,1,331.2
33151,1,33,married,tertiary,4020,yes,1,257.3
33152,0,49,married,primary,902,no,1,309.5
33153,1,35,married,tertiary,8,yes,1,242.6
33154,0,60,married,primary,55,no,0,274.9
33155,1,34,married,secondary,293,yes,1,234.6
33156,1,35,married,secondary,94,no,1,290.7
33157,1,31,single,primary,-280,yes,1,226.9
33158,0,49,married,secondary,358,yes,1,274.1
33159,1,30,single,tertiary,60,no,0,186.4
33160,0,32,single,tertiary,41,no,0,161.7
33161,0,54,married,secondary,386,yes,1,290.2
33162,0,19,single,unknown,47,no,0,126.5
33163,1,36,married,secondary,23,no,0,220.9
33164,0,50,married,secondary,26394,no,1,300.4
33165,1,35,married,secondary,243,yes,1,289
33166,1,41,married,tertiary,412,yes,1,295.5
33167,1,40,married,tertiary,642,yes,1,301.9
33168,0,37,divorced,secondary,-17,no,1,248
33169,1,33,married,primary,925,no,0,235.6
33170,1,22,single,unknown,691,no,0,225.9
33171,0,38,divorced,tertiary,3575,no,0,191.8
33172,1,50,married,secondary,3025,no,1,293.2
33173,0,42,divorced,tertiary,360,yes,1,274.2
33174,1,56,married,primary,306,no,0,307.5
33175,1,32,single,tertiary,28,yes,0,228.6
33176,0,45,single,unknown,209,no,1,276.1
33177,0,48,married,secondary,865,yes,0,248.5
33178,0,61,married,primary,848,no,1,335.6
33179,1,28,single,tertiary,0,no,1,265.7
33180,0,51,single,tertiary,1315,yes,1,267.7
33181,1,61,divorced,tertiary,985,no,1,356.6
33182,0,32,single,tertiary,311,no,1,237.8
33183,1,33,married,secondary,137,no,0,225.3
33184,1,59,married,primary,3163,no,1,349.7
33185,1,48,married,primary,1910,yes,1,312.9
33186,0,28,married,tertiary,318,no,0,204.8
33187,1,45,single,tertiary,242,yes,1,310.1
33188,1,40,married,secondary,4610,yes,0,191.9
33189,1,28,single,secondary,1065,yes,1,231.4
33190,1,31,single,tertiary,112,yes,0,226.6
33191,1,32,married,secondary,350,yes,1,226.3
33192,0,36,married,tertiary,1327,no,1,255.4
33193,0,27,single,secondary,54,yes,1,187.9
33194,0,25,married,secondary,157,yes,0,164.4
33195,0,54,married,primary,2281,no,0,286.8
33196,0,42,married,secondary,529,yes,0,243.1
33197,1,40,divorced,secondary,212,no,0,224.4
33198,0,25,single,secondary,-350,no,1,231.4
33199,1,28,single,secondary,459,no,1,207.3
33200,0,39,married,tertiary,0,yes,1,254.8
33201,0,59,married,primary,2358,no,0,262.5
33202,0,55,single,tertiary,2366,yes,0,250.2
33203,1,53,single,unknown,2139,no,1,320
33204,1,59,married,secondary,0,yes,1,381.2
33205,1,50,married,secondary,0,no,0,298.9
33206,1,57,married,primary,50,no,0,258.5
33207,0,44,married,tertiary,1424,yes,1,247.1
33208,0,34,married,secondary,5320,yes,1,267.9
33209,0,48,single,tertiary,-551,yes,0,221.7
33210,0,33,married,secondary,932,yes,1,227.3
33211,1,28,single,secondary,198,no,1,228.6
33212,0,36,married,secondary,998,yes,0,230.8
33213,1,42,single,secondary,0,yes,0,266
33214,0,42,married,secondary,5639,yes,1,253.6
33215,0,34,single,secondary,-72,yes,1,239
33216,1,50,married,tertiary,567,yes,0,271.5
33217,0,35,married,tertiary,2793,no,0,205.5
33218,1,55,married,secondary,1102,yes,1,329.9
33219,1,28,married,secondary,1020,yes,1,250.9
33220,0,35,married,secondary,1160,yes,0,173.7
33221,1,50,married,secondary,3357,no,0,286.1
33222,0,50,married,secondary,-568,yes,1,290.9
33223,1,46,divorced,tertiary,743,no,1,303.3
33224,0,51,single,unknown,21244,yes,1,260.6
33225,0,32,married,tertiary,-1053,yes,1,218.9
33226,1,32,single,unknown,187,no,1,230.4
33227,0,56,married,primary,828,yes,0,268.8
33228,0,52,married,tertiary,575,no,0,248.8
33229,1,30,single,tertiary,302,no,1,246.4
33230,1,28,single,secondary,1633,no,1,263.2
33231,1,29,single,secondary,486,no,1,235.5
33232,1,40,married,tertiary,13669,no,1,322.3
33233,1,34,divorced,secondary,291,yes,1,226.7
33234,0,37,married,secondary,2707,yes,0,263.4
33235,1,45,single,secondary,49,yes,1,335.8
33236,0,59,divorced,secondary,5845,no,0,250.5
33237,1,34,married,secondary,1221,no,1,266.9
33238,1,39,divorced,tertiary,3355,no,1,265.1
33239,0,43,single,tertiary,27733,no,1,280.2
33240,1,46,single,secondary,834,yes,1,290
33241,0,34,married,secondary,456,yes,1,237.4
33242,1,28,single,secondary,1065,yes,1,206.6
33243,1,28,single,secondary,459,no,1,264.4
33244,0,49,married,secondary,823,no,1,254.1
33245,1,30,married,secondary,1772,yes,1,223.2
33246,1,57,married,secondary,32,no,0,302.8
33247,1,32,single,tertiary,751,yes,0,204.8
33248,1,45,single,secondary,-839,no,1,326.3
33249,1,36,single,tertiary,1283,no,1,269
33250,0,36,married,tertiary,506,no,0,224.5
33251,1,34,married,tertiary,412,yes,1,243.2
33252,0,47,married,tertiary,286,yes,0,233.9
33253,1,50,married,tertiary,3463,no,1,331.8
33254,0,49,single,secondary,2146,yes,1,298.1
33255,1,49,married,tertiary,323,yes,0,265.6
33256,1,56,married,secondary,1504,no,1,323.9
33257,1,47,married,secondary,-938,yes,1,310.7
33258,0,30,single,tertiary,-970,yes,1,247.7
33259,0,44,married,tertiary,134,no,0,225.2
33260,0,35,single,tertiary,62,yes,0,183
33261,0,48,married,tertiary,866,no,0,236.1
33262,1,50,married,tertiary,112,yes,1,346.8
33263,1,25,married,tertiary,858,yes,1,222.6
33264,1,37,married,unknown,3576,yes,0,205.8
33265,0,27,single,secondary,23,yes,0,161.7
33266,0,47,married,secondary,2548,yes,1,296.1
33267,0,45,divorced,primary,1712,no,1,250.7
33268,1,47,single,secondary,104,no,1,313.1
33269,0,41,married,secondary,1249,no,1,273.7
33270,1,61,divorced,tertiary,1471,no,1,348.7
33271,0,28,single,secondary,416,no,0,207.3
33272,1,42,single,tertiary,9009,no,1,320
33273,0,40,married,tertiary,35,no,1,254.3
33274,0,37,single,secondary,3561,no,0,212.1
33275,1,27,single,secondary,148,no,1,218.6
33276,1,31,single,tertiary,2590,yes,0,204.2
33277,1,42,married,primary,83,yes,0,262.2
33278,1,60,single,tertiary,174,no,0,290
33279,1,33,married,tertiary,752,yes,1,263.3
33280,1,28,married,tertiary,479,no,0,193.1
33281,0,34,married,secondary,1897,yes,0,182.4
33282,0,39,married,secondary,167,yes,0,237.7
33283,1,38,married,secondary,7696,yes,0,222.7
33284,0,40,married,tertiary,3571,no,0,242.5
33285,1,57,single,secondary,2887,no,1,352.9
33286,1,35,married,primary,179,yes,1,258.5
33287,1,43,divorced,secondary,4094,yes,1,318.9
33288,0,39,married,secondary,270,yes,0,247
33289,0,37,married,tertiary,502,no,0,233.8
33290,1,31,single,secondary,1014,no,1,254.8
33291,0,39,married,secondary,0,yes,1,223.6
33292,0,46,divorced,unknown,-70,yes,1,267.9
33293,1,33,married,tertiary,2098,no,1,266.6
33294,0,55,divorced,secondary,538,no,1,301.1
33295,0,53,married,secondary,66,no,1,280.5
33296,0,32,single,secondary,1143,yes,1,210.3
33297,1,34,married,secondary,0,yes,1,198.8
33298,1,35,married,primary,378,yes,1,280
33299,0,47,married,primary,0,no,0,234.1
33300,1,36,divorced,secondary,0,yes,1,271
33301,0,38,married,secondary,8876,no,1,252.7
33302,1,52,divorced,tertiary,743,yes,1,302.2
33303,0,43,single,secondary,-101,yes,1,250
33304,0,46,married,secondary,4855,yes,0,251.4
33305,0,57,married,secondary,1044,yes,1,292.4
33306,0,29,single,secondary,778,yes,1,182.9
33307,0,42,married,tertiary,308,no,0,220.3
33308,0,27,single,tertiary,118,no,0,161
33309,0,56,married,primary,772,yes,1,300.1
33310,1,42,married,secondary,2416,yes,1,301
33311,0,28,single,secondary,-427,no,0,171.2
33312,1,39,married,tertiary,585,yes,1,292.2
33313,1,29,single,secondary,192,yes,1,242.5
33314,0,50,married,unknown,51,yes,1,281.6
33315,1,36,divorced,secondary,487,no,0,242.3
33316,0,36,married,tertiary,0,yes,0,193.6
33317,0,45,married,primary,907,yes,0,248.6
33318,0,42,married,secondary,2030,yes,0,195.2
33319,0,34,divorced,primary,0,yes,0,175
33320,0,55,married,secondary,168,no,0,252.5
33321,0,37,married,primary,378,yes,0,222
33322,0,41,married,tertiary,1536,no,0,211
33323,0,59,married,primary,0,yes,0,290.9
33324,1,55,married,tertiary,481,no,1,345.6
33325,1,54,married,tertiary,98,no,1,321.1
33326,0,58,married,secondary,139,no,1,288.5
33327,1,36,divorced,secondary,275,no,0,209.4
33328,1,41,married,secondary,1066,yes,1,298.8
33329,1,37,single,tertiary,509,no,1,232.3
33330,0,51,married,unknown,5108,yes,1,285.3
33331,1,35,divorced,secondary,275,yes,0,230.2
33332,0,32,married,secondary,217,yes,0,184.3
33333,1,38,married,secondary,435,yes,0,278.7
33334,0,33,single,secondary,358,no,1,252.8
33335,1,38,married,tertiary,1980,yes,1,292.8
33336,1,32,divorced,tertiary,948,yes,1,248.9
33337,1,43,married,primary,30,yes,1,285.1
33338,1,57,married,secondary,2887,no,1,353.5
33339,0,46,married,secondary,4958,yes,0,223.8
33340,0,52,divorced,primary,10924,no,1,273.2
33341,0,49,married,tertiary,322,no,1,292.6
33342,0,28,married,tertiary,318,no,1,209.5
33343,1,46,married,secondary,781,yes,1,304.3
33344,0,47,single,unknown,5543,yes,0,240.6
33345,1,27,married,secondary,818,yes,0,232.3
33346,0,49,married,secondary,13229,no,1,334.2
33347,0,44,divorced,secondary,0,yes,1,259
33348,1,58,married,secondary,502,no,0,289.1
33349,0,28,single,secondary,177,yes,1,212.4
33350,0,38,married,tertiary,0,yes,1,257.2
33351,1,34,married,secondary,622,yes,0,226.7
33352,0,46,married,primary,665,no,1,244.2
33353,1,33,married,secondary,331,yes,1,227.3
33354,0,30,divorced,secondary,-452,yes,1,163.6
33355,0,32,married,secondary,255,yes,0,228
33356,1,37,married,secondary,132,no,0,247.7
33357,0,33,single,secondary,-56,yes,1,256.1
33358,1,42,married,unknown,3485,no,1,271.7
33359,0,30,single,secondary,81,no,1,228.6
33360,1,56,divorced,primary,29,no,1,342.3
33361,0,27,single,tertiary,59,no,1,230.3
33362,1,57,married,tertiary,3431,no,0,320
33363,0,83,married,primary,230,no,1,412.2
33364,0,56,married,primary,828,yes,1,334
33365,0,39,married,secondary,167,no,1,231.7
33366,1,33,married,secondary,43,yes,1,262.1
33367,1,46,married,unknown,964,no,1,294.8
33368,0,31,married,secondary,440,yes,1,244.2
33369,0,34,single,secondary,1239,yes,1,280.9
33370,1,51,divorced,secondary,9228,no,0,268.8
33371,0,35,married,secondary,819,yes,0,223.1
33372,1,32,married,secondary,10,yes,0,178.8
33373,1,32,married,secondary,1464,yes,1,289.5
33374,0,34,married,secondary,4659,no,1,261.7
33375,1,38,divorced,secondary,490,no,0,210.4
33376,1,40,divorced,secondary,1959,yes,1,274
33377,0,42,divorced,tertiary,364,no,0,236.6
33378,0,48,married,secondary,17,yes,0,249.8
33379,1,44,single,tertiary,4460,no,0,263.9
33380,1,52,married,secondary,395,yes,0,312.6
33381,0,52,divorced,tertiary,907,yes,1,326
33382,0,44,married,secondary,2984,yes,0,257.9
33383,1,46,married,tertiary,705,yes,0,307
33384,0,53,married,tertiary,22370,no,0,267.1
33385,1,53,married,primary,25,yes,1,311.1
33386,1,51,married,secondary,0,no,0,253.7
33387,1,43,married,unknown,415,yes,1,272.6
33388,0,47,married,secondary,2,no,0,272
33389,0,29,single,unknown,1026,no,0,200.8
33390,0,35,divorced,tertiary,39,yes,0,202.5
33391,1,37,single,primary,851,yes,0,191.2
33392,1,27,single,secondary,201,yes,0,180.8
33393,0,59,single,tertiary,1585,no,0,321.2
33394,0,57,married,tertiary,2416,yes,1,300.1
33395,0,54,married,secondary,1291,no,1,323.9
33396,0,48,married,secondary,8,yes,0,243.8
33397,1,51,married,tertiary,2934,yes,1,329.5
33398,1,37,married,tertiary,347,yes,1,225.1
33399,0,35,single,secondary,35,yes,1,255.4
33400,1,44,single,tertiary,460,no,1,271.4
33401,0,49,married,primary,0,yes,1,316.7
33402,1,32,married,secondary,162,yes,0,206.9
33403,0,33,married,secondary,1134,yes,1,201
33404,1,28,single,secondary,317,no,0,216.9
33405,0,42,married,tertiary,782,no,1,239.8
33406,0,42,married,tertiary,782,no,0,249
33407,1,37,married,tertiary,489,yes,0,208.3
33408,0,47,married,primary,67,no,1,243.6
33409,1,53,single,secondary,4968,yes,1,316.8
33410,1,51,married,unknown,-892,yes,0,271.7
33411,1,52,single,tertiary,1308,yes,1,321
33412,0,59,single,secondary,1173,no,0,285.9
33413,1,31,single,tertiary,874,yes,1,242.6
33414,0,28,single,tertiary,1466,yes,0,160.5
33415,0,47,married,secondary,2,no,0,281.9
33416,1,32,single,tertiary,8436,yes,1,246.2
33417,1,27,single,secondary,619,yes,0,198.2
33418,1,37,married,secondary,395,yes,1,273.1
33419,1,60,married,primary,0,no,1,354
33420,1,39,married,secondary,235,yes,1,288.4
33421,1,31,married,secondary,0,yes,1,286.6
33422,1,42,married,secondary,2,no,0,255.4
33423,1,32,single,secondary,518,no,0,230
33424,0,39,married,secondary,406,yes,0,195.5
33425,1,39,divorced,secondary,399,yes,1,290.9
33426,0,38,married,secondary,226,yes,0,203.5
33427,0,47,married,unknown,209,yes,1,286.6
33428,1,29,single,secondary,908,yes,0,214.7
33429,0,25,single,secondary,-350,no,1,205.1
33430,0,50,married,secondary,2061,yes,0,268.5
33431,0,36,single,tertiary,553,no,0,201.4
33432,1,37,married,tertiary,547,yes,1,301
33433,1,35,married,secondary,1287,no,1,303.4
33434,0,41,married,tertiary,2885,no,1,278.2
33435,1,49,married,unknown,443,yes,1,319.5
33436,1,37,married,secondary,4760,yes,0,242.9
33437,1,43,divorced,tertiary,1273,yes,1,268.6
33438,0,26,married,secondary,2469,no,0,152.6
33439,1,55,single,secondary,-435,yes,1,328.3
33440,0,33,single,secondary,358,yes,0,179.2
33441,1,31,single,primary,864,yes,1,254
33442,0,25,single,tertiary,1420,no,1,220
33443,1,46,single,primary,328,yes,1,315
33444,0,49,married,tertiary,0,no,0,272.3
33445,0,55,single,secondary,217,yes,0,255.5
33446,0,77,married,primary,796,no,0,339.9
33447,1,55,married,tertiary,1598,yes,1,311.2
33448,0,59,married,primary,748,no,0,286.1
33449,1,34,married,secondary,550,yes,1,227.1
33450,0,33,married,secondary,0,yes,0,169.3
33451,1,46,married,secondary,3533,yes,1,310.7
33452,1,39,married,secondary,235,no,1,264.5
33453,1,36,married,primary,1925,yes,1,283.6
33454,1,46,single,tertiary,477,yes,1,324.1
33455,1,53,married,primary,1034,yes,0,283.2
33456,1,35,single,tertiary,2975,yes,1,250
33457,1,56,married,secondary,1044,no,0,295.9
33458,0,56,married,primary,379,no,1,324.7
33459,1,46,divorced,secondary,-824,yes,0,236.7
33460,0,30,married,secondary,0,no,0,152.3
33461,1,33,married,tertiary,148,no,1,236.7
33462,1,44,married,secondary,8262,yes,1,287.8
33463,1,49,married,primary,-384,yes,1,299.2
33464,0,27,married,secondary,-220,yes,0,172.9
33465,1,45,married,secondary,809,no,0,246.3
33466,0,32,married,secondary,2400,yes,0,152.1
33467,0,40,married,tertiary,1734,no,0,244
33468,0,32,single,tertiary,1100,yes,1,241.2
33469,1,54,single,primary,208,no,0,299.8
33470,1,36,married,tertiary,61,yes,0,238.5
33471,1,35,married,tertiary,560,no,0,228.7
33472,1,36,married,tertiary,61,yes,0,221
33473,0,39,married,primary,3705,yes,0,201.7
33474,1,57,single,secondary,2887,no,1,324.8
33475,0,53,married,primary,2096,no,1,307.5
33476,0,41,divorced,secondary,47,no,0,195.1
33477,1,28,single,tertiary,81,no,1,261.6
33478,1,33,married,primary,212,yes,1,255.6
33479,0,54,divorced,tertiary,3222,yes,0,238.4
33480,1,33,married,primary,3074,no,0,248.1
33481,1,55,married,secondary,383,yes,1,339.9
33482,0,56,married,secondary,150,yes,1,303.7
33483,0,32,single,tertiary,336,no,1,264.2
33484,1,27,divorced,primary,-3,no,1,276.3
33485,1,34,single,primary,1313,yes,1,288.2
33486,1,28,single,tertiary,5549,no,1,244.2
33487,0,34,divorced,secondary,0,yes,0,170.1
33488,1,53,divorced,secondary,112,no,1,333.2
33489,0,56,married,primary,379,yes,1,315.4
33490,1,54,married,primary,-182,yes,1,336
33491,0,38,married,primary,1679,yes,1,239.4
33492,0,32,single,secondary,-255,no,1,234.8
33493,1,43,married,secondary,104,no,1,280.3
33494,1,55,married,primary,627,yes,1,320.6
33495,1,56,married,secondary,1333,yes,0,311.3
33496,0,41,married,tertiary,1666,yes,1,250.5
33497,1,41,single,tertiary,0,no,0,263.6
33498,1,36,single,tertiary,2806,no,1,269.9
33499,1,31,single,tertiary,287,no,0,230.2
33500,1,43,married,tertiary,2731,yes,1,307.6
33501,1,28,single,primary,198,no,0,187.4
33502,0,27,single,secondary,158,yes,1,217.5
33503,0,57,married,secondary,139,no,0,282.8
33504,0,32,married,secondary,485,yes,0,186.9
33505,1,37,married,secondary,4153,yes,1,260
33506,1,32,married,secondary,-33,yes,1,257.3
33507,1,74,married,secondary,745,no,1,395.6
33508,0,55,married,secondary,989,no,1,316.2
33509,0,39,married,secondary,8,no,1,243.4
33510,1,36,married,tertiary,307,no,1,280.3
33511,1,37,married,tertiary,0,no,0,257
33512,0,43,married,tertiary,13342,yes,1,259.4
33513,0,34,married,secondary,0,yes,1,254.7
33514,1,28,single,secondary,378,yes,0,205.9
