id,male,age,marital,education,balance,housing,treatment,donation
12333,1,51,married,secondary,40,no,0,305.6
12334,0,55,single,tertiary,2398,yes,0,260.6
12335,0,33,divorced,primary,594,yes,1,264.5
12336,1,48,divorced,secondary,66,no,0,264.5
12337,1,27,single,secondary,268,no,1,220.5
12338,1,36,married,secondary,472,yes,0,247.8
12339,1,44,married,tertiary,7635,yes,0,247.6
12340,1,53,married,secondary,100,no,1,307.7
12341,0,39,married,secondary,5731,yes,1,230.8
12342,0,26,single,tertiary,127,yes,0,190.1
12343,1,46,married,primary,499,yes,1,365.7
12344,1,36,married,secondary,23,yes,1,251.2
12345,0,33,married,secondary,75,no,1,233.5
12346,1,28,single,primary,171,no,1,232.3
12347,1,45,divorced,secondary,959,no,1,320.5
12348,0,26,single,secondary,256,yes,1,211.2
12349,1,27,single,secondary,88,no,0,205.9
12350,0,55,single,tertiary,1178,no,1,334.9
12351,0,40,married,secondary,-1212,yes,1,212
12352,0,41,married,secondary,5110,yes,1,241.6
12353,1,62,married,secondary,3904,no,0,322.9
12354,1,33,married,secondary,86,yes,0,209.5
12355,0,31,married,secondary,171,yes,1,219
12356,1,45,married,secondary,315,no,0,247
12357,0,38,single,tertiary,883,yes,0,174.2
12358,1,49,married,secondary,588,yes,1,286.6
12359,1,48,divorced,tertiary,164,yes,1,288.1
12360,1,40,married,secondary,99,yes,1,268.1
12361,1,46,married,secondary,705,yes,0,256.8
12362,1,49,divorced,primary,265,yes,1,314.8
12363,0,30,single,tertiary,75,yes,1,217.6
12364,1,36,divorced,tertiary,487,no,1,236.7
12365,0,30,single,tertiary,4787,yes,1,208.7
12366,0,40,married,secondary,61,yes,1,255
12367,1,35,married,unknown,317,yes,1,282.2
12368,1,44,married,tertiary,-1746,yes,1,311.5
12369,0,37,married,primary,4798,no,1,249.9
12370,0,61,married,secondary,967,no,0,309.5
12371,0,38,married,tertiary,3234,no,0,193.1
12372,1,43,married,secondary,0,yes,0,242.7
12373,1,37,married,secondary,1689,yes,0,288.7
12374,0,40,married,primary,51,no,0,234.1
12375,0,38,divorced,secondary,2998,yes,0,201.3
12376,1,34,divorced,secondary,13204,yes,1,251
12377,1,39,married,primary,20,yes,1,277
12378,0,54,married,primary,0,no,1,295
12379,1,48,married,secondary,197,no,1,329.4
12380,1,26,single,unknown,179,yes,1,245.8
12381,0,30,single,tertiary,7513,yes,1,246.1
12382,1,41,married,secondary,140,no,1,277.3
12383,0,27,single,secondary,390,no,0,173.8
12384,0,28,single,primary,0,no,0,181.8
12385,1,46,married,tertiary,2904,yes,1,294
12386,1,30,married,primary,355,yes,0,188.8
12387,0,34,married,primary,0,yes,0,239.4
12388,0,38,married,secondary,1205,yes,0,239
12389,1,41,married,secondary,171,no,0,229
12390,0,43,married,secondary,291,yes,1,279.7
12391,1,48,married,tertiary,841,no,0,241.3
12392,0,39,divorced,secondary,369,yes,1,248.7
12393,0,32,single,secondary,1649,yes,1,243.4
12394,0,43,married,secondary,520,yes,0,245.3
12395,1,42,married,secondary,10907,no,0,256.7
12396,1,47,married,tertiary,599,no,1,271.1
12397,0,38,married,secondary,593,yes,1,267.8
12398,1,35,married,primary,505,yes,1,226.5
12399,1,59,divorced,secondary,0,yes,1,376.3
12400,1,46,married,secondary,-121,no,1,309.8
12401,1,32,single,secondary,112,no,1,230.6
12402,1,36,divorced,secondary,566,no,1,284.1
12403,1,45,married,primary,265,no,1,303.8
12404,1,35,married,tertiary,8883,yes,0,211.1
12405,1,37,married,secondary,756,yes,0,229
12406,1,36,married,secondary,1746,yes,1,240.7
12407,1,69,married,tertiary,2815,no,0,311.1
12408,1,54,married,tertiary,208,no,1,340.1
12409,1,57,divorced,tertiary,331,no,1,339.5
12410,1,31,single,primary,1970,yes,1,238
12411,1,33,married,secondary,-241,no,1,250.8
12412,1,37,married,primary,7944,yes,1,287.9
12413,1,46,married,unknown,4,no,1,288.6
12414,1,42,married,tertiary,-396,yes,1,272.9
12415,1,44,married,secondary,2734,no,0,247.7
12416,0,30,single,tertiary,604,yes,0,204.1
12417,1,24,single,secondary,119,no,1,202.4
12418,1,32,single,tertiary,741,yes,0,176.8
12419,1,54,single,primary,2960,no,0,307.1
12420,0,56,single,tertiary,237,yes,1,327.2
12421,1,38,divorced,secondary,0,no,0,236.9
12422,1,53,married,secondary,483,no,0,269.8
12423,1,67,divorced,secondary,747,no,1,371.4
12424,1,29,married,secondary,-76,yes,1,268.3
12425,0,43,married,tertiary,255,yes,0,196.3
12426,1,37,married,primary,801,no,1,291.7
12427,0,55,married,tertiary,2366,yes,0,264.5
12428,1,34,divorced,secondary,1555,yes,1,281.8
12429,1,31,married,primary,1317,no,0,231.7
12430,1,32,married,secondary,-632,yes,1,259.3
12431,1,25,single,secondary,453,yes,1,221.4
12432,0,45,married,tertiary,128,no,1,282.4
12433,1,47,married,secondary,6637,yes,1,270.3
12434,0,51,married,secondary,1869,yes,1,298.4
12435,0,48,single,secondary,3232,no,1,259.4
12436,1,47,married,primary,109,yes,1,296.4
12437,1,54,married,secondary,-182,yes,1,307.8
12438,1,26,single,secondary,1274,yes,0,181.5
12439,0,37,married,tertiary,3913,yes,0,210
12440,0,38,married,secondary,-314,yes,1,287.6
12441,1,46,married,secondary,451,yes,1,270.3
12442,0,24,single,secondary,-46,yes,1,195
12443,0,28,single,primary,0,no,1,196.5
12444,1,28,single,secondary,0,yes,1,243.3
12445,1,49,married,tertiary,-74,no,1,302.9
12446,0,40,single,secondary,1646,yes,0,184.9
12447,0,30,single,unknown,3516,no,1,259.3
12448,0,37,married,secondary,67,yes,0,212
12449,0,32,single,secondary,811,yes,0,170.8
12450,1,35,single,tertiary,376,no,0,188.1
12451,0,58,married,secondary,0,yes,0,280.1
12452,0,28,single,secondary,126,no,0,158.6
12453,0,56,married,tertiary,0,no,0,277.1
12454,0,38,married,tertiary,76,yes,0,220
12455,0,50,married,tertiary,1412,no,1,297
12456,1,40,married,secondary,0,no,0,260.2
12457,0,29,single,secondary,1026,no,1,236
12458,0,35,married,tertiary,2323,yes,1,215.4
12459,0,29,single,secondary,778,yes,1,223.5
12460,1,49,married,tertiary,474,yes,1,338.2
12461,1,32,married,secondary,517,yes,1,207.6
12462,0,40,married,primary,-396,no,1,271.7
12463,0,31,single,secondary,38,no,0,182
12464,0,37,married,secondary,1978,yes,1,253.4
12465,1,30,single,tertiary,638,yes,1,204.9
12466,0,34,married,secondary,96,yes,1,249.6
12467,0,48,married,secondary,7007,no,1,256.9
12468,1,53,married,primary,25,yes,1,286.7
12469,1,50,married,tertiary,-1,no,0,279.6
12470,0,51,married,tertiary,-2082,yes,1,297.4
12471,1,40,married,tertiary,2077,yes,1,268.8
12472,0,53,married,unknown,2096,no,1,261.7
12473,0,51,single,tertiary,174,yes,1,278.4
12474,0,28,married,tertiary,64,yes,0,195
12475,1,34,married,tertiary,712,yes,1,248.5
12476,1,33,married,secondary,386,yes,1,254.2
12477,0,31,married,tertiary,3,yes,0,167.1
12478,1,27,single,tertiary,88,no,0,216.4
12479,1,48,divorced,tertiary,743,yes,1,323.4
12480,1,36,married,tertiary,472,yes,1,278.6
12481,1,50,married,secondary,567,no,1,310.4
12482,0,32,married,secondary,-32,yes,0,182.1
12483,0,33,married,tertiary,-333,yes,0,211.5
12484,0,25,single,tertiary,-350,yes,1,216
12485,0,31,divorced,secondary,360,yes,1,232.5
12486,0,44,married,tertiary,878,yes,0,278.4
12487,1,30,single,tertiary,48,yes,1,241.8
12488,0,40,married,primary,1012,no,1,229.6
12489,1,38,married,tertiary,-70,no,0,239.4
12490,0,27,married,unknown,130,yes,1,177.3
12491,1,42,married,secondary,4209,yes,1,286.4
12492,0,32,married,secondary,34,yes,1,192.8
12493,0,36,married,secondary,0,no,1,243.7
12494,0,33,married,unknown,-6,yes,0,203.4
12495,1,27,single,secondary,3083,yes,1,229.9
12496,1,50,married,tertiary,810,no,0,271.8
12497,0,35,married,secondary,455,yes,1,245.2
12498,1,52,married,tertiary,192,no,1,358.1
12499,1,31,single,secondary,469,no,0,199.9
12500,1,31,married,secondary,0,yes,1,261
12501,0,46,married,primary,0,yes,1,232.5
12502,0,33,married,secondary,-195,no,0,181.8
12503,1,59,married,tertiary,351,no,0,326.3
12504,1,28,married,secondary,1325,yes,1,215
12505,0,25,married,tertiary,242,yes,1,212.7
12506,1,43,single,secondary,34,no,1,303.5
12507,1,33,single,secondary,137,no,1,220.8
12508,0,36,married,secondary,0,yes,1,226.9
12509,0,36,married,secondary,-381,yes,1,208.8
12510,1,38,married,secondary,746,no,1,227.9
12511,1,50,single,unknown,112,no,1,287.7
12512,1,33,married,tertiary,625,no,0,200.6
12513,1,30,single,secondary,71,yes,1,264.1
12514,1,39,married,secondary,1367,yes,1,314.5
12515,0,49,married,primary,1032,yes,1,264.2
12516,0,48,single,secondary,3232,no,1,248.7
12517,1,58,married,secondary,3401,yes,1,339
12518,0,30,single,tertiary,175,yes,1,203.5
12519,1,57,married,secondary,318,no,1,318.7
12520,1,31,married,secondary,22546,no,0,242.1
12521,1,40,married,tertiary,1516,yes,1,274.9
12522,1,37,divorced,secondary,168,no,0,277.7
12523,1,51,married,secondary,40,yes,1,297.6
12524,0,30,single,tertiary,432,no,1,197.7
12525,0,30,married,secondary,1808,yes,1,170.7
12526,1,32,married,primary,694,no,1,272.8
12527,1,47,married,tertiary,0,no,0,248.6
12528,1,58,married,primary,764,yes,0,323.5
12529,1,66,married,secondary,1048,no,0,342.9
12530,1,59,married,secondary,319,no,1,320.5
12531,0,34,single,tertiary,1239,yes,1,241.8
12532,1,30,single,tertiary,3096,no,0,189.8
12533,0,30,single,secondary,1009,yes,1,227.5
12534,1,47,single,secondary,-50,yes,0,263
12535,1,38,divorced,tertiary,2610,no,0,216.1
12536,1,53,divorced,secondary,-200,no,1,302.9
12537,1,37,married,unknown,954,yes,1,246.8
12538,0,41,married,tertiary,204,yes,1,236.5
12539,0,35,single,secondary,847,no,1,240.8
12540,1,49,married,primary,400,no,0,265.9
12541,1,51,married,primary,1415,yes,0,303.1
12542,1,44,married,secondary,205,no,0,262.8
12543,0,32,married,tertiary,329,yes,0,179.6
12544,1,27,single,unknown,842,no,0,187.4
12545,1,41,married,secondary,532,yes,0,248.7
12546,1,40,married,primary,0,no,0,180.9
12547,1,34,single,secondary,6979,yes,0,221.1
12548,1,28,single,tertiary,183,yes,1,271.1
12549,0,53,married,tertiary,2240,yes,1,312.6
12550,1,47,divorced,secondary,1149,yes,0,255.4
12551,1,43,married,secondary,699,yes,0,281.4
12552,1,56,married,secondary,318,no,0,282.3
12553,0,49,single,secondary,2146,yes,1,287.2
12554,1,43,divorced,tertiary,738,yes,0,249.8
12555,1,34,married,tertiary,351,yes,1,259.7
12556,0,26,single,tertiary,256,no,1,182.2
12557,1,52,single,secondary,-55,no,0,284.1
12558,1,40,married,tertiary,56,yes,1,272.7
12559,0,25,single,tertiary,1790,yes,1,206.2
12560,1,35,married,tertiary,181,yes,1,296.2
12561,0,36,divorced,secondary,649,yes,1,240.5
12562,1,51,married,secondary,1883,no,1,300.5
12563,0,34,married,primary,456,yes,1,285.3
12564,1,46,married,secondary,-337,yes,0,251.3
12565,0,49,married,secondary,0,no,1,303.6
12566,0,58,married,tertiary,111,no,0,207.5
12567,1,39,married,secondary,894,yes,1,257.7
12568,0,29,single,tertiary,1673,no,1,233.2
12569,1,40,married,secondary,9374,no,0,289.5
12570,1,36,single,secondary,0,no,1,269.5
12571,0,24,single,primary,508,yes,1,204.2
12572,0,33,married,secondary,273,yes,0,194.8
12573,0,42,married,secondary,3620,yes,1,255
12574,1,34,single,tertiary,0,no,0,228.9
12575,0,30,single,secondary,47,yes,1,204.9
12576,1,28,single,secondary,224,yes,1,241.3
12577,0,34,married,tertiary,4343,yes,1,252
12578,1,48,married,primary,247,yes,0,257.5
12579,0,39,married,secondary,2226,yes,1,250.8
12580,0,34,married,tertiary,1557,yes,0,177.2
12581,1,32,single,primary,656,no,1,231.9
12582,0,43,married,tertiary,434,yes,1,269.6
12583,0,46,married,secondary,145,yes,0,246.1
12584,1,42,married,secondary,-406,yes,0,241.3
12585,1,37,married,unknown,131,yes,0,245.9
12586,1,32,single,primary,537,yes,0,247.9
12587,1,43,divorced,secondary,476,yes,0,247.4
12588,1,52,divorced,secondary,340,no,1,315.5
12589,0,52,divorced,tertiary,238,no,1,311.1
12590,0,45,married,tertiary,1929,no,0,242.4
12591,1,30,single,secondary,1924,no,1,202.5
12592,0,46,divorced,tertiary,507,yes,0,225.9
12593,1,57,married,tertiary,0,no,0,311.3
12594,0,57,divorced,unknown,63,no,1,333
12595,0,43,married,secondary,520,yes,1,269.4
12596,0,42,married,secondary,969,yes,1,243
12597,1,40,married,tertiary,169,no,1,276.2
12598,1,46,married,tertiary,410,no,1,264.6
12599,0,40,divorced,secondary,507,yes,1,232
12600,0,50,divorced,primary,-701,no,1,271.7
12601,1,48,married,secondary,1159,yes,1,262.3
12602,0,30,single,tertiary,901,yes,1,207.3
12603,1,43,married,tertiary,2160,yes,1,258.8
12604,1,28,single,unknown,4937,yes,0,219
12605,0,35,single,secondary,470,yes,0,242.2
12606,1,30,married,tertiary,400,yes,0,205.7
12607,0,44,divorced,tertiary,-329,yes,0,241.7
12608,0,45,married,primary,204,no,0,213.1
12609,0,30,single,tertiary,699,yes,1,213.8
12610,0,38,single,secondary,5244,yes,1,284.6
12611,1,38,single,secondary,504,no,1,256.7
12612,1,33,married,secondary,1844,yes,1,309.9
12613,0,56,divorced,primary,217,no,0,257.2
12614,1,31,married,secondary,1660,yes,1,242.1
12615,1,50,married,tertiary,558,no,0,292
12616,1,49,divorced,secondary,1297,no,1,294.8
12617,0,37,married,tertiary,52,no,0,177.8
12618,0,51,divorced,secondary,907,yes,1,270.8
12619,0,23,single,tertiary,47,yes,1,226.7
12620,1,28,married,secondary,12,yes,0,209.4
12621,1,49,divorced,tertiary,1279,yes,1,310.3
12622,1,51,married,secondary,2967,no,1,259
12623,0,37,divorced,tertiary,1057,no,0,236.1
12624,1,54,single,secondary,-182,yes,0,304.5
12625,1,32,single,unknown,678,yes,1,284.2
12626,1,31,married,secondary,296,yes,0,206.1
12627,0,52,divorced,tertiary,7290,yes,0,221.9
12628,1,36,married,secondary,419,yes,1,253.2
12629,1,34,married,secondary,0,no,0,262.1
12630,0,35,divorced,secondary,0,no,1,219
12631,1,27,single,secondary,3276,no,1,221.8
12632,1,48,single,secondary,548,yes,0,301.3
12633,0,27,married,secondary,0,yes,1,211.1
12634,1,38,married,tertiary,526,yes,0,287.2
12635,1,56,married,tertiary,345,yes,1,328.5
12636,0,50,single,primary,148,yes,1,271
12637,1,39,divorced,secondary,998,yes,0,280.5
12638,1,56,married,secondary,345,yes,1,298.9
12639,1,32,single,primary,620,yes,1,246.3
12640,1,40,divorced,tertiary,687,yes,1,316
12641,0,24,married,secondary,454,yes,1,232.8
12642,1,44,married,secondary,4758,yes,1,278.1
12643,1,60,married,tertiary,1060,no,1,353.7
12644,0,42,married,secondary,969,yes,1,229.3
12645,1,40,single,secondary,982,no,1,286.5
12646,0,51,single,tertiary,2506,no,0,265.8
12647,1,37,married,unknown,489,yes,1,223.2
12648,1,57,single,secondary,523,no,1,359.4
12649,1,46,married,primary,271,yes,1,347.4
12650,0,40,married,secondary,1259,yes,0,221.7
12651,0,44,divorced,secondary,-329,yes,1,262.9
12652,1,27,married,secondary,7,no,1,244.4
12653,1,42,married,secondary,1322,yes,1,301.2
12654,0,31,single,primary,385,no,0,153.5
12655,1,60,married,primary,1025,no,1,335.9
12656,0,35,single,tertiary,847,no,0,243.2
12657,0,26,single,tertiary,50,yes,0,182.1
12658,1,50,married,tertiary,606,no,1,302.6
12659,0,27,married,tertiary,1480,yes,1,266.1
12660,1,37,married,secondary,137,yes,1,281.9
12661,0,57,single,tertiary,839,yes,0,259.8
12662,0,28,single,tertiary,775,no,1,249.2
12663,0,34,married,tertiary,857,yes,1,219.1
12664,1,48,married,tertiary,556,no,1,275.1
12665,0,30,single,primary,7845,no,1,196.9
12666,1,58,married,tertiary,5092,yes,1,307.5
12667,0,29,single,primary,-105,yes,0,199.5
12668,0,51,married,secondary,3726,yes,1,295.3
12669,0,36,divorced,tertiary,-308,no,0,252.4
12670,0,41,married,secondary,1602,yes,1,262.9
12671,1,31,married,tertiary,22546,yes,0,199.5
12672,1,28,married,secondary,0,yes,1,219.3
12673,0,41,married,tertiary,1602,yes,0,200.7
12674,0,47,married,tertiary,320,no,1,297.2
12675,0,39,married,secondary,3705,yes,0,199.9
12676,0,29,single,secondary,3432,yes,0,174.6
12677,0,40,married,secondary,4441,no,0,223.7
12678,0,25,single,secondary,-350,yes,0,182.2
12679,1,31,single,secondary,23,no,0,235.6
12680,1,36,married,secondary,4280,no,1,274.7
12681,1,63,married,tertiary,3904,no,0,326.8
12682,1,46,married,tertiary,242,yes,0,238.8
12683,0,52,married,tertiary,255,no,1,317.3
12684,0,47,married,tertiary,871,no,1,301.2
12685,1,30,married,secondary,1787,yes,1,253.6
12686,1,41,married,tertiary,2125,no,1,259.5
12687,0,26,single,secondary,-221,yes,1,245.4
12688,0,31,married,secondary,1354,yes,0,182.8
12689,1,63,married,primary,1490,no,1,376.8
12690,0,37,married,secondary,749,no,1,244.5
12691,1,35,divorced,tertiary,566,yes,0,247
12692,0,47,married,secondary,4543,yes,1,274.4
12693,1,46,divorced,secondary,435,yes,0,245.1
12694,0,32,single,secondary,-255,yes,0,186.4
12695,0,42,married,secondary,1,yes,0,229.3
12696,0,51,divorced,secondary,1069,no,1,318
12697,1,48,divorced,tertiary,164,no,0,258.5
12698,0,31,single,tertiary,31,no,1,249.2
12699,1,51,married,unknown,40,yes,1,297.6
12700,1,49,married,secondary,1430,no,1,295
12701,1,66,married,tertiary,1948,no,1,330.5
12702,1,43,married,tertiary,232,yes,1,281.2
12703,1,60,married,secondary,4895,no,1,355.6
12704,0,26,single,secondary,127,no,0,181.1
12705,1,28,married,primary,1,yes,1,242.5
12706,1,39,married,secondary,0,yes,1,288.1
12707,0,35,married,unknown,1949,yes,0,194.7
12708,1,38,married,secondary,284,yes,0,202
12709,1,46,married,secondary,70,no,1,296.2
12710,0,47,married,secondary,214,no,1,252.3
12711,0,41,married,primary,28,yes,0,241.7
12712,0,42,married,secondary,308,yes,1,273
12713,0,56,married,secondary,238,no,1,307.5
12714,1,56,married,tertiary,1922,no,1,345.7
12715,0,33,married,secondary,-120,no,0,206.7
12716,0,51,married,tertiary,18,no,1,288.8
12717,0,35,married,secondary,3161,yes,0,223.5
12718,0,38,divorced,tertiary,896,no,0,209.6
12719,0,37,married,secondary,7,no,1,226.6
12720,0,28,single,secondary,6307,yes,1,251.9
12721,1,35,married,secondary,147,yes,1,264.5
12722,0,40,married,tertiary,1100,no,0,197.1
12723,0,31,divorced,secondary,0,yes,1,242.9
12724,0,57,married,secondary,49,no,1,305.8
12725,0,34,married,tertiary,516,yes,1,270.4
12726,1,41,married,tertiary,-256,yes,1,304.3
12727,0,57,single,primary,46,no,1,353.6
12728,1,30,married,secondary,699,yes,0,231.3
12729,0,51,married,tertiary,5403,yes,0,251.9
12730,0,32,married,primary,217,yes,0,173.8
12731,1,28,single,secondary,2685,no,1,243.7
12732,1,54,married,secondary,1544,no,1,311.4
12733,0,32,single,secondary,0,no,1,202.9
12734,0,33,married,tertiary,3935,no,1,214.9
12735,1,35,married,secondary,560,yes,0,204.2
12736,0,34,single,secondary,84,yes,0,182.4
12737,1,37,married,secondary,756,yes,1,270.9
12738,1,53,single,tertiary,4541,yes,0,274.3
12739,1,39,married,secondary,124,no,1,293.9
12740,0,53,married,secondary,70,no,0,257.1
12741,0,39,married,primary,839,no,1,242.6
12742,1,44,married,primary,0,yes,1,284.7
12743,1,31,single,secondary,969,no,1,240.8
12744,1,32,single,secondary,0,no,0,204.6
12745,1,31,married,secondary,271,no,0,258.8
12746,1,19,single,unknown,1191,no,1,204.1
12747,1,41,married,primary,819,yes,1,252.6
12748,0,30,single,primary,2325,no,0,209.3
12749,1,61,married,unknown,65,yes,1,391.4
12750,0,41,married,tertiary,437,yes,0,232.2
12751,1,40,single,secondary,3,no,0,247
12752,0,25,married,tertiary,37,yes,1,185.4
12753,1,38,married,secondary,389,yes,0,217
12754,0,36,married,primary,-296,yes,0,206
12755,1,30,single,tertiary,315,no,1,225.1
12756,1,35,married,tertiary,0,yes,1,271.6
12757,1,26,single,unknown,-147,yes,1,209.9
12758,1,38,married,tertiary,432,no,0,204.6
12759,1,43,married,secondary,30,yes,1,312.9
12760,1,34,married,tertiary,50,no,1,300.3
12761,1,47,married,primary,440,yes,1,295.9
12762,0,32,single,tertiary,347,yes,1,235.2
12763,0,48,divorced,primary,134,yes,1,268.6
